作成日時,時間,分,時間帯,都道府県,lat,long,性別,年代,車種,用途名,計
2026/05/05,10,18,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,18,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,18,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,18,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,18,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,18,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,18,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,18,10時台,福岡県,33.606785,130.418314,女性,0,普通車,自家用車,1
2026/05/05,10,18,10時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,男性,0,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,10,19,10時台,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2026/05/05,10,20,10時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,10,20,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,20,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,20,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,20,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,20,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,20,10時台,福岡県,33.606785,130.418314,男性,60,普通車,自家用車,1
2026/05/05,10,20,10時台,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2026/05/05,10,20,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,21,10時台,福岡県,33.606785,130.418314,男性,40,普通車,レンタカー,1
2026/05/05,10,21,10時台,福岡県,33.606785,130.418314,女性,20,普通車,レンタカー,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,男性,60,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,0,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,男性,10,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2026/05/05,10,22,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,女性,60,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,女性,60,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2026/05/05,10,23,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,20,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,男性,20,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,20,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,20,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,20,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,60,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,10,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,男性,40,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,男性,60,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,男性,40,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,男性,60,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,30,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,男性,50,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,30,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,10,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,50,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,40,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,40,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,30,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,30,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,男性,40,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,男性,60,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,20,小型車,レンタカー,1
2026/05/05,10,24,10時台,熊本県,32.789828,130.741667,女性,30,小型車,レンタカー,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,60,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,40,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,30,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,60,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,10,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,40,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,10,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,20,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,50,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,60,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,40,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,30,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,40,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,50,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,50,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,30,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,30,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,60,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,20,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,20,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,30,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,60,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,20,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,男性,30,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,30,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,20,普通車,自家用車,1
2026/05/05,10,25,10時台,熊本県,32.789828,130.741667,女性,20,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,男性,60,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,男性,70,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,男性,60,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2026/05/05,10,27,10時台,福岡県,33.606785,130.418314,男性,50,普通車,自家用車,1
2026/05/05,10,29,10時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,10,29,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,29,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,29,10時台,福岡県,33.606785,130.418314,男性,50,普通車,自家用車,1
2026/05/05,10,29,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,29,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,29,10時台,福岡県,33.606785,130.418314,男性,50,普通車,自家用車,1
2026/05/05,10,29,10時台,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2026/05/05,10,29,10時台,福岡県,33.606785,130.418314,男性,10,普通車,自家用車,1
2026/05/05,10,29,10時台,福岡県,33.606785,130.418314,男性,10,普通車,自家用車,1
2026/05/05,10,30,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,30,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,30,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,30,10時台,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2026/05/05,10,30,10時台,福岡県,33.606785,130.418314,男性,50,普通車,自家用車,1
2026/05/05,10,30,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,30,10時台,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2026/05/05,10,31,10時台,福岡県,33.606785,130.418314,女性,40,普通車,レンタカー,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,女性,20,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,女性,20,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,女性,20,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,女性,30,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,女性,40,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,女性,10,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,女性,40,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,男性,30,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,男性,60,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,男性,40,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,男性,30,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,男性,30,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,男性,40,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,男性,30,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,男性,60,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,男性,50,小型車,自家用車,1
2026/05/05,10,32,10時台,宮崎県,31.91109,131.423855,男性,30,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,60,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,60,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,50,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,60,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,50,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,50,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,女性,50,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,女性,10,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,50,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,50,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,60,小型車,自家用車,1
2026/05/05,10,33,10時台,福岡県,33.606785,130.418314,男性,70,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,男性,40,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,30,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,30,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,40,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,30,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,10,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,20,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,男性,30,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,20,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,30,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,30,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,20,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,80,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,70,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,男性,10,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,40,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,女性,40,小型車,自家用車,1
2026/05/05,10,34,10時台,長崎県,32.744839,129.873756,男性,10,小型車,自家用車,1
2026/05/05,10,35,10時台,福岡県,33.606785,130.418314,男性,10,小型車,自家用車,1
2026/05/05,10,35,10時台,福岡県,33.606785,130.418314,女性,50,小型車,自家用車,1
2026/05/05,10,35,10時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,36,10時台,福岡県,33.606785,130.418314,男性,60,普通車,自家用車,1
2026/05/05,10,37,10時台,鹿児島県,31.560148,130.557981,女性,40,小型車,事業用,1
2026/05/05,10,37,10時台,鹿児島県,31.560148,130.557981,女性,50,小型車,事業用,1
2026/05/05,10,37,10時台,鹿児島県,31.560148,130.557981,女性,30,小型車,事業用,1
2026/05/05,10,37,10時台,鹿児島県,31.560148,130.557981,女性,20,小型車,事業用,1
2026/05/05,10,37,10時台,鹿児島県,31.560148,130.557981,女性,20,小型車,事業用,1
2026/05/05,10,37,10時台,鹿児島県,31.560148,130.557981,男性,30,小型車,事業用,1
2026/05/05,10,37,10時台,鹿児島県,31.560148,130.557981,男性,20,小型車,事業用,1
2026/05/05,10,37,10時台,鹿児島県,31.560148,130.557981,男性,30,小型車,事業用,1
2026/05/05,10,37,10時台,鹿児島県,31.560148,130.557981,女性,30,小型車,事業用,1
2026/05/05,10,37,10時台,鹿児島県,31.560148,130.557981,女性,20,小型車,事業用,1
2026/05/05,10,38,10時台,山口県,34.186121,131.4705,男性,50,小型車,自家用車,1
2026/05/05,10,38,10時台,山口県,34.186121,131.4705,女性,30,小型車,自家用車,1
2026/05/05,10,38,10時台,山口県,34.186121,131.4705,女性,40,小型車,自家用車,1
2026/05/05,10,38,10時台,山口県,34.186121,131.4705,女性,30,小型車,自家用車,1
2026/05/05,10,39,10時台,福岡県,33.606785,130.418314,女性,30,小型車,レンタカー,1
2026/05/05,10,39,10時台,福岡県,33.606785,130.418314,女性,20,小型車,レンタカー,1
2026/05/05,10,40,10時台,佐賀県,33.249367,130.298822,女性,30,小型車,事業用,1
2026/05/05,10,40,10時台,佐賀県,33.249367,130.298822,男性,40,小型車,事業用,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,男性,70,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,60,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,60,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,男性,60,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2026/05/05,10,41,10時台,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,男性,20,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,50,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,男性,50,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,男性,50,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,男性,10,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,男性,10,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,10,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,男性,20,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,50,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,50,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,50,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,42,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,60,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,70,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,50,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,70,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,70,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,20,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,60,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,20,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,60,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,60,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,20,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,50,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,10,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,女性,60,小型車,自家用車,1
2026/05/05,10,43,10時台,福岡県,33.606785,130.418314,男性,10,小型車,自家用車,1
