作成日時,到着時間,分,都道府県,lat,long,性別,年代,車種,用途名,No.
2025/5/5,15,7,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2025/5/5,15,7,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2025/5/5,15,7,福岡県,33.606785,130.418314,女性,0,小型車,自家用車,1
2025/5/5,15,7,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2025/5/5,15,7,福岡県,33.606785,130.418314,女性,50,小型車,自家用車,1
2025/5/5,15,8,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2025/5/5,15,8,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2025/5/5,15,9,佐賀県,33.249367,130.298822,女性,30,小型車,自家用車,1
2025/5/5,15,9,佐賀県,33.249367,130.298822,男性,30,小型車,自家用車,1
2025/5/5,15,9,佐賀県,33.249367,130.298822,男性,30,小型車,自家用車,1
2025/5/5,15,9,佐賀県,33.249367,130.298822,男性,30,小型車,自家用車,1
2025/5/5,15,10,熊本県,32.789828,130.741667,女性,40,小型車,自家用車,1
2025/5/5,15,12,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2025/5/5,15,13,佐賀県,33.249367,130.298822,男性,50,小型車,自家用車,1
2025/5/5,15,13,佐賀県,33.249367,130.298822,女性,30,小型車,自家用車,1
2025/5/5,15,13,佐賀県,33.249367,130.298822,女性,20,小型車,自家用車,1
2025/5/5,15,14,佐賀県,33.249367,130.298822,女性,30,小型車,自家用車,1
2025/5/5,15,16,大分県,33.238194,131.612591,女性,10,小型車,自家用車,1
2025/5/5,15,17,佐賀県,33.249367,130.298822,女性,20,小型車,自家用車,1
2025/5/5,15,17,佐賀県,33.249367,130.298822,男性,40,小型車,自家用車,1
2025/5/5,15,18,福岡県,33.606785,130.418314,男性,10,普通車,自家用車,1
2025/5/5,15,19,福岡県,33.606785,130.418314,女性,30,小型車,レンタカー,1
2025/5/5,15,19,福岡県,33.606785,130.418314,女性,20,小型車,レンタカー,1
2025/5/5,15,19,福岡県,33.606785,130.418314,女性,20,小型車,レンタカー,1
2025/5/5,15,20,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2025/5/5,15,20,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2025/5/5,15,20,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2025/5/5,15,21,福岡県,33.606785,130.418314,女性,40,普通車,レンタカー,1
2025/5/5,15,22,岡山県,34.661772,133.934675,男性,40,普通車,自家用車,1
2025/5/5,15,22,岡山県,34.661772,133.934675,女性,30,普通車,自家用車,1
2025/5/5,15,23,鹿児島県,31.560148,130.557981,女性,40,小型車,自家用車,1
2025/5/5,15,23,鹿児島県,31.560148,130.557981,男性,40,小型車,自家用車,1
2025/5/5,15,24,広島県,34.39656,132.459622,男性,40,トラック,自家用車,1
2025/5/5,15,25,大分県,33.238194,131.612591,女性,40,軽トラック,自家用車,1
2025/5/5,15,25,大分県,33.238194,131.612591,女性,30,軽トラック,自家用車,1
2025/5/5,15,25,大分県,33.238194,131.612591,女性,10,軽トラック,自家用車,1
2025/5/5,15,27,福岡県,33.606785,130.418314,女性,10,普通車,自家用車,1
2025/5/5,15,28,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2025/5/5,15,28,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2025/5/5,15,29,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2025/5/5,15,29,福岡県,33.606785,130.418314,男性,30,小型車,自家用車,1
2025/5/5,15,29,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2025/5/5,15,29,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2025/5/5,15,30,福岡県,33.606785,130.418314,女性,30,小型車,レンタカー,1
2025/5/5,15,30,福岡県,33.606785,130.418314,男性,60,小型車,レンタカー,1
2025/5/5,15,30,福岡県,33.606785,130.418314,男性,50,小型車,レンタカー,1
2025/5/5,15,30,福岡県,33.606785,130.418314,女性,40,小型車,レンタカー,1
2025/5/5,15,31,長崎県,32.744839,129.873756,女性,30,小型車,自家用車,1
2025/5/5,15,33,長崎県,32.744839,129.873756,女性,30,小型車,事業用,1
2025/5/5,15,34,福岡県,33.606785,130.418314,男性,50,小型車,レンタカー,1
2025/5/5,15,34,福岡県,33.606785,130.418314,女性,40,小型車,レンタカー,1
2025/5/5,15,34,福岡県,33.606785,130.418314,男性,30,小型車,レンタカー,1
2025/5/5,15,35,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2025/5/5,15,35,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2025/5/5,15,35,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2025/5/5,15,35,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2025/5/5,15,35,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2025/5/5,15,36,佐賀県,33.249367,130.298822,女性,30,小型車,自家用車,1
2025/5/5,15,36,佐賀県,33.249367,130.298822,女性,10,小型車,自家用車,1
2025/5/5,15,37,長崎県,32.744839,129.873756,女性,40,小型車,自家用車,1
2025/5/5,15,37,長崎県,32.744839,129.873756,男性,50,小型車,自家用車,1
2025/5/5,15,38,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2025/5/5,15,38,福岡県,33.606785,130.418314,男性,60,普通車,自家用車,1
2025/5/5,15,38,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2025/5/5,15,41,岡山県,34.661772,133.934675,男性,40,普通車,自家用車,1
2025/5/5,15,41,岡山県,34.661772,133.934675,女性,40,普通車,自家用車,1
2025/5/5,15,43,福岡県,33.606785,130.418314,女性,50,普通車,自家用車,1
2025/5/5,15,43,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2025/5/5,15,45,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2025/5/5,15,45,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2025/5/5,15,45,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2025/5/5,15,45,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2025/5/5,15,46,福岡県,33.606785,130.418314,女性,20,小型車,自家用車,1
2025/5/5,15,47,千葉県,35.605058,140.123308,男性,0,普通車,自家用車,1
2025/5/5,15,48,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2025/5/5,15,48,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2025/5/5,15,48,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2025/5/5,15,48,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2025/5/5,15,48,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2025/5/5,15,52,福岡県,33.606785,130.418314,男性,70,小型車,自家用車,1
2025/5/5,15,53,熊本県,32.789828,130.741667,男性,20,小型車,自家用車,1
2025/5/5,15,54,福岡県,33.606785,130.418314,男性,40,小型車,事業用,1
2025/5/5,15,54,福岡県,33.606785,130.418314,女性,20,小型車,事業用,1
2025/5/5,15,54,福岡県,33.606785,130.418314,女性,40,小型車,事業用,1
2025/5/5,15,54,福岡県,33.606785,130.418314,男性,30,小型車,事業用,1
2025/5/5,15,54,福岡県,33.606785,130.418314,女性,20,小型車,事業用,1
2025/5/5,15,54,福岡県,33.606785,130.418314,男性,20,小型車,事業用,1
2025/5/5,15,55,兵庫県,34.691279,135.183025,男性,50,普通車,自家用車,1
2025/5/5,15,57,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2025/5/5,16,0,福岡県,33.606785,130.418314,女性,40,小型車,自家用車,1
2025/5/5,16,0,福岡県,33.606785,130.418314,男性,50,小型車,自家用車,1
2025/5/5,16,1,佐賀県,33.249367,130.298822,女性,20,普通車,自家用車,1
2025/5/5,16,1,佐賀県,33.249367,130.298822,男性,20,普通車,自家用車,1
2025/5/5,16,1,佐賀県,33.249367,130.298822,女性,20,普通車,自家用車,1
2025/5/5,16,1,佐賀県,33.249367,130.298822,女性,40,普通車,自家用車,1
2025/5/5,16,2,佐賀県,33.249367,130.298822,男性,60,普通車,自家用車,1
2025/5/5,16,2,佐賀県,33.249367,130.298822,男性,30,普通車,自家用車,1
2025/5/5,16,2,佐賀県,33.249367,130.298822,女性,30,普通車,自家用車,1
2025/5/5,16,4,愛知県,35.180188,136.906565,男性,40,トラック,事業用,1
2025/5/5,16,4,愛知県,35.180188,136.906565,女性,40,トラック,事業用,1
2025/5/5,16,4,愛知県,35.180188,136.906565,女性,20,トラック,事業用,1
2025/5/5,16,4,愛知県,35.180188,136.906565,女性,30,トラック,事業用,1
2025/5/5,16,4,愛知県,35.180188,136.906565,女性,30,トラック,事業用,1
2025/5/5,16,5,福岡県,33.606785,130.418314,女性,50,小型車,自家用車,1
2025/5/5,16,7,福岡県,33.606785,130.418314,男性,30,小型車,レンタカー,1
2025/5/5,16,7,福岡県,33.606785,130.418314,女性,10,小型車,レンタカー,1
2025/5/5,16,7,福岡県,33.606785,130.418314,女性,40,小型車,レンタカー,1
2025/5/5,16,7,福岡県,33.606785,130.418314,女性,40,小型車,レンタカー,1
2025/5/5,16,8,島根県,35.472297,133.050499,女性,20,,自家用車,1
2025/5/5,16,8,島根県,35.472297,133.050499,女性,60,,自家用車,1
2025/5/5,16,8,島根県,35.472297,133.050499,女性,40,,自家用車,1
2025/5/5,16,8,島根県,35.472297,133.050499,女性,20,,自家用車,1
2025/5/5,16,8,島根県,35.472297,133.050499,女性,30,,自家用車,1
2025/5/5,16,9,福岡県,33.606785,130.418314,女性,20,小型車,レンタカー,1
2025/5/5,16,9,福岡県,33.606785,130.418314,女性,30,小型車,レンタカー,1
2025/5/5,16,9,福岡県,33.606785,130.418314,男性,30,小型車,レンタカー,1
2025/5/5,16,10,鳥取県,35.503869,134.237672,女性,30,小型車,自家用車,1
2025/5/5,16,11,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2025/5/5,16,11,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2025/5/5,16,13,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2025/5/5,16,14,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2025/5/5,16,14,福岡県,33.606785,130.418314,女性,40,普通車,自家用車,1
2025/5/5,16,14,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2025/5/5,16,14,福岡県,33.606785,130.418314,男性,50,普通車,自家用車,1
2025/5/5,16,15,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2025/5/5,16,15,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2025/5/5,16,15,福岡県,33.606785,130.418314,男性,50,普通車,自家用車,1
2025/5/5,16,17,福岡県,33.606785,130.418314,女性,20,小型車,レンタカー,1
2025/5/5,16,17,福岡県,33.606785,130.418314,女性,20,小型車,レンタカー,1
2025/5/5,16,18,佐賀県,33.249367,130.298822,女性,30,小型車,自家用車,1
2025/5/5,16,20,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2025/5/5,16,20,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2025/5/5,16,25,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2025/5/5,16,25,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2025/5/5,16,25,福岡県,33.606785,130.418314,男性,30,普通車,自家用車,1
2025/5/5,16,25,福岡県,33.606785,130.418314,男性,40,普通車,自家用車,1
2025/5/5,16,38,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2025/5/5,16,38,福岡県,33.606785,130.418314,男性,20,普通車,自家用車,1
2025/5/5,16,38,福岡県,33.606785,130.418314,男性,50,普通車,自家用車,1
2025/5/5,16,38,福岡県,33.606785,130.418314,女性,30,普通車,自家用車,1
2025/5/5,16,39,福岡県,33.606785,130.418314,女性,20,普通車,自家用車,1
2025/5/5,16,40,福岡県,33.606785,130.418314,男性,40,小型車,自家用車,1
2025/5/5,16,40,福岡県,33.606785,130.418314,女性,30,小型車,自家用車,1
2025/5/5,16,41,佐賀県,33.249367,130.298822,女性,30,小型車,レンタカー,1
2025/5/5,16,41,佐賀県,33.249367,130.298822,女性,60,小型車,レンタカー,1
2025/5/5,17,10,福岡県,33.606785,130.418314,男性,40,小型車,レンタカー,1
